Date;"Start Time";"End Time";"Forecast [MW]";"Actual [MW]";"Offshore contribution [MW]"
2019-01-05;14:30:00;14:45:00;10485;10965,5;3033,7
2019-01-05;14:45:00;15:00:00;10340;11090,5;3271
2019-01-05;15:00:00;15:15:00;10192;10750,8;3254,6
2019-01-05;15:15:00;15:30:00;10067;10568,9;3304
2019-01-05;15:30:00;15:45:00;10156;10375,7;3363,2
2019-01-05;15:45:00;16:00:00;10025;10387,7;3385,3
2019-01-05;16:00:00;16:15:00;9902;10377,7;3371,4
2019-01-05;16:15:00;16:30:00;9793;10236,9;3360,4
2019-01-05;16:30:00;16:45:00;9686;10052,5;3344
2019-01-05;16:45:00;17:00:00;9580;10047,8;3354
2019-01-05;17:00:00;17:15:00;9473;10017,4;3332,1
2019-01-05;17:15:00;17:30:00;9357;9948,9;3302,2
2019-01-05;17:30:00;17:45:00;9255;9788,2;3288,1
2019-01-05;17:45:00;18:00:00;9155;9647,2;3272,4
2019-01-05;18:00:00;18:15:00;9061;9454,6;3208,8
2019-01-05;18:15:00;18:30:00;8980;9265,9;3165,8
2019-01-05;18:30:00;18:45:00;8923;9402,6;3392,6
2019-01-05;18:45:00;19:00:00;8901;9211,4;3362,6
2019-01-05;19:00:00;19:15:00;8881;8924,1;3292,6
2019-01-05;19:15:00;19:30:00;8819;8611,8;3220
2019-01-05;19:30:00;19:45:00;8748;8460,1;3233,4
2019-01-05;19:45:00;20:00:00;8639;8480,5;3287
2019-01-05;20:00:00;20:15:00;8559;8447,1;3354,2
2019-01-05;20:15:00;20:30:00;8480;8623,9;3624,7
2019-01-05;20:30:00;20:45:00;8433;8606;3667,3
2019-01-05;20:45:00;21:00:00;8387;8588;3664,9
2019-01-05;21:00:00;21:15:00;8336;8625,9;3644,2
2019-01-05;21:15:00;21:30:00;8303;8627,9;3658,1
2019-01-05;21:30:00;21:45:00;8270;8601;3612
2019-01-05;21:45:00;22:00:00;8238;8686,1;3619,3
2019-01-05;22:00:00;22:15:00;8174;8406,8;3549,2
2019-01-05;22:15:00;22:30:00;8128;8320,8;3517,4
2019-01-05;22:30:00;22:45:00;8081;8239,2;3519
2019-01-05;22:45:00;23:00:00;8036;8175,4;3498,2
2019-01-05;23:00:00;23:15:00;7984;8351;3693
2019-01-05;23:15:00;23:30:00;7931;8340,6;3731,9
2019-01-05;23:30:00;23:45:00;7879;8169,8;3632,4
2019-01-05;23:45:00;24:00:00;7825;8066,4;3609,5
2019-01-06;00:00:00;00:15:00;6205;8077,2;3670,6
2019-01-06;00:15:00;00:30:00;6124;8138,6;3782,7
2019-01-06;00:30:00;00:45:00;6041;8063,1;3772,7
2019-01-06;00:45:00;01:00:00;5960;7983,7;3739,5
2019-01-06;01:00:00;01:15:00;5891;8016,4;3809
2019-01-06;01:15:00;01:30:00;5853;7961,7;3789,3
2019-01-06;01:30:00;01:45:00;5815;7807,8;3683,7
2019-01-06;01:45:00;02:00:00;5775;7621,9;3572,6
2019-01-06;02:00:00;02:15:00;5736;7481,6;3497,6
2019-01-06;02:15:00;02:30:00;5702;7282,6;3418,3
2019-01-06;02:30:00;02:45:00;5667;7252,9;3490,2
2019-01-06;02:45:00;03:00:00;5631;7156,2;3438,2
2019-01-06;03:00:00;03:15:00;5594;7021,4;3347,6
2019-01-06;03:15:00;03:30:00;5554;6970,1;3320,1
2019-01-06;03:30:00;03:45:00;5513;6956,2;3347,2
2019-01-06;03:45:00;04:00:00;5470;6794;3250,4
2019-01-06;04:00:00;04:15:00;5430;6740;3217,1
2019-01-06;04:15:00;04:30:00;5371;6638,6;3112,1
2019-01-06;04:30:00;04:45:00;5316;6460;2959,7
2019-01-06;04:45:00;05:00:00;5258;6436,5;2934,6
2019-01-06;05:00:00;05:15:00;5193;6469,7;2986,4
2019-01-06;05:15:00;05:30:00;5107;6222,7;2834,8
2019-01-06;05:30:00;05:45:00;5022;6158,1;2828,8
2019-01-06;05:45:00;06:00:00;4935;5900,5;2658,2
2019-01-06;06:00:00;06:15:00;4851;5848,5;2684
2019-01-06;06:15:00;06:30:00;4759;5581,2;2550,7
2019-01-06;06:30:00;06:45:00;4673;5377,4;2434,5
2019-01-06;06:45:00;07:00:00;4587;5204,9;2329
2019-01-06;07:00:00;07:15:00;4490;5052;2225,3
2019-01-06;07:15:00;07:30:00;4428;4949,8;2184,1
2019-01-06;07:30:00;07:45:00;4370;5022,7;2297,8
2019-01-06;07:45:00;08:00:00;4305;4905,7;2252,5
2019-01-06;08:00:00;08:15:00;4237;5044,8;2414,2
2019-01-06;08:15:00;08:30:00;4189;5059,2;2461,5
2019-01-06;08:30:00;08:45:00;4136;4930,2;2395,8
2019-01-06;08:45:00;09:00:00;4081;4758,4;2230,2
2019-01-06;09:00:00;09:15:00;4035;4514,3;2046,5
2019-01-06;09:15:00;09:30:00;4025;4328,3;1870,3
2019-01-06;09:30:00;09:45:00;4014;4301,4;1846,1
2019-01-06;09:45:00;10:00:00;3995;4349,5;1977,1
2019-01-06;10:00:00;10:15:00;3976;4377,7;2090,4
2019-01-06;10:15:00;10:30:00;3969;4322,8;2131,6
2019-01-06;10:30:00;10:45:00;3958;4304,8;2184,3
2019-01-06;10:45:00;11:00:00;3956;4223,1;2138,5
2019-01-06;11:00:00;11:15:00;3965;4141,5;2061,2
2019-01-06;11:15:00;11:30:00;3986;4020,1;1946
2019-01-06;11:30:00;11:45:00;4009;4180,9;2028
2019-01-06;11:45:00;12:00:00;4036;4105,4;1815,6
2019-01-06;12:00:00;12:15:00;4068;4020,5;1622,7
2019-01-06;12:15:00;12:30:00;4124;4198,8;1686,2
2019-01-06;12:30:00;12:45:00;4194;4390;1661,1
2019-01-06;12:45:00;13:00:00;4262;4579,4;1721
2019-01-06;13:00:00;13:15:00;4325;4763,7;1782,6
2019-01-06;13:15:00;13:30:00;4373;5041,1;1906,7
2019-01-06;13:30:00;13:45:00;4398;5095,4;1833,6
2019-01-06;13:45:00;14:00:00;4422;5252,4;1954
2019-01-06;14:00:00;14:15:00;4441;5230,4;1917
2019-01-06;14:15:00;14:30:00;4473;5108,2;1837,3
2019-01-06;14:30:00;14:45:00;4508;5158,9;1817,7
2019-01-06;14:45:00;15:00:00;4541;5318,9;1928,7
2019-01-06;15:00:00;15:15:00;4566;5481,2;2079,9
2019-01-06;15:15:00;15:30:00;4639;5605,6;2174,5
2019-01-06;15:30:00;15:45:00;4708;5605,7;2198,4
2019-01-06;15:45:00;16:00:00;4771;5682,9;2194,8
2019-01-06;16:00:00;16:15:00;4817;5926;2330,5
2019-01-06;16:15:00;16:30:00;4802;6098,9;2477,2
2019-01-06;16:30:00;16:45:00;4788;6369,1;2615,2
2019-01-06;16:45:00;17:00:00;4767;6758,5;2797
2019-01-06;17:00:00;17:15:00;4739;7052,3;2873,6
2019-01-06;17:15:00;17:30:00;4729;7229,4;2846,9
2019-01-06;17:30:00;17:45:00;4718;7405,1;2809,3
2019-01-06;17:45:00;18:00:00;4703;7743,1;2897,2
2019-01-06;18:00:00;18:15:00;4692;7877,9;2909,2
2019-01-06;18:15:00;18:30:00;4695;8017,2;2961,6
2019-01-06;18:30:00;18:45:00;4697;8094,5;3024,5
2019-01-06;18:45:00;19:00:00;4704;8194,5;3047,5
2019-01-06;19:00:00;19:15:00;4704;8318;3017,5
2019-01-06;19:15:00;19:30:00;4670;8513,9;3071,5
2019-01-06;19:30:00;19:45:00;4622;8714,4;3142,2
2019-01-06;19:45:00;20:00:00;4550;8632,8;3032,1
2019-01-06;20:00:00;20:15:00;4497;8206,5;2590,3
2019-01-06;20:15:00;20:30:00;4465;8078;2456,4
2019-01-06;20:30:00;20:45:00;4442;8050,4;2442,9
2019-01-06;20:45:00;21:00:00;4420;7946,8;2362,4
2019-01-06;21:00:00;21:15:00;4399;7834;2249,1
2019-01-06;21:15:00;21:30:00;4411;7948,7;2330,3
2019-01-06;21:30:00;21:45:00;4422;7925,3;2337,4
2019-01-06;21:45:00;22:00:00;4429;7840,4;2431,9
2019-01-06;22:00:00;22:15:00;4417;7792,1;2686,9
2019-01-06;22:15:00;22:30:00;4393;7879,2;2871,9
2019-01-06;22:30:00;22:45:00;4366;7711,3;2897,5
2019-01-06;22:45:00;23:00:00;4339;7583,2;2850,5
2019-01-06;23:00:00;23:15:00;4313;7550,8;2870,7
2019-01-06;23:15:00;23:30:00;4299;7555,2;2900,6
2019-01-06;23:30:00;23:45:00;4273;7699,3;2968,8
2019-01-06;23:45:00;24:00:00;4255;7717,3;2925,3
2019-01-07;00:00:00;00:15:00;5933;7744,7;2836
2019-01-07;00:15:00;00:30:00;5924;7805,2;2772
2019-01-07;00:30:00;00:45:00;5920;7691,8;2650,7
2019-01-07;00:45:00;01:00:00;5924;7764;2579
2019-01-07;01:00:00;01:15:00;5920;7712,3;2429
2019-01-07;01:15:00;01:30:00;5905;7736,2;2336,1
2019-01-07;01:30:00;01:45:00;5889;7742,7;2284,9
2019-01-07;01:45:00;02:00:00;5870;7822,5;2302
2019-01-07;02:00:00;02:15:00;5846;7795,9;2202,6
2019-01-07;02:15:00;02:30:00;5852;7861,5;2208,5
2019-01-07;02:30:00;02:45:00;5856;7938,2;2188,5
2019-01-07;02:45:00;03:00:00;5875;7976,9;2098,6
2019-01-07;03:00:00;03:15:00;5890;7931,6;2010,7
2019-01-07;03:15:00;03:30:00;5910;7759,4;1772,8
2019-01-07;03:30:00;03:45:00;5929;7632,3;1708,6
2019-01-07;03:45:00;04:00:00;5942;7533,1;1751,7
2019-01-07;04:00:00;04:15:00;5944;7382;1786,1
2019-01-07;04:15:00;04:30:00;5871;7276,5;1830,5
2019-01-07;04:30:00;04:45:00;5801;7417,3;1978,6
2019-01-07;04:45:00;05:00:00;5732;7697,5;2231,7
2019-01-07;05:00:00;05:15:00;5664;7754,3;2282,7
2019-01-07;05:15:00;05:30:00;5649;7767,2;2337,5
2019-01-07;05:30:00;05:45:00;5640;7535,5;2258,8
2019-01-07;05:45:00;06:00:00;5627;7552,2;2251,1
2019-01-07;06:00:00;06:15:00;5622;7581,5;2173,1
2019-01-07;06:15:00;06:30:00;5560;7540,3;2057,4
2019-01-07;06:30:00;06:45:00;5494;7227,1;1824,1
2019-01-07;06:45:00;07:00:00;5424;6785,6;1601
2019-01-07;07:00:00;07:15:00;5347;6449,9;1447,6
2019-01-07;07:15:00;07:30:00;5240;6057,3;1297,2
2019-01-07;07:30:00;07:45:00;5134;5615,6;1124,4
2019-01-07;07:45:00;08:00:00;5021;5371,2;1002,3
2019-01-07;08:00:00;08:15:00;4906;5117,3;898
2019-01-07;08:15:00;08:30:00;4839;5049,5;869,8
2019-01-07;08:30:00;08:45:00;4770;4829;821,2
2019-01-07;08:45:00;09:00:00;4697;4480,2;737
2019-01-07;09:00:00;09:15:00;4631;4227,1;702,3
2019-01-07;09:15:00;09:30:00;4575;3969,1;647,8
2019-01-07;09:30:00;09:45:00;4511;3824,1;668,9
2019-01-07;09:45:00;10:00:00;4440;3678,4;676,6
2019-01-07;10:00:00;10:15:00;4395;3646;780,7
2019-01-07;10:15:00;10:30:00;4558;3955,2;1069
2019-01-07;10:30:00;10:45:00;4724;4367,8;1366,8
2019-01-07;10:45:00;11:00:00;4875;4660,1;1663,5
2019-01-07;11:00:00;11:15:00;5045;5053;1953
2019-01-07;11:15:00;11:30:00;5241;5354,2;2210,2
2019-01-07;11:30:00;11:45:00;5420;5757;2471,6
2019-01-07;11:45:00;12:00:00;5606;6223,1;2724,1
2019-01-07;12:00:00;12:15:00;5799;6825,5;3083,3
2019-01-07;12:15:00;12:30:00;6017;7356;3337,4
2019-01-07;12:30:00;12:45:00;6259;7738,4;3532,8
2019-01-07;12:45:00;13:00:00;6503;8069,7;3651,7
2019-01-07;13:00:00;13:15:00;6776;8491,9;3797,2
2019-01-07;13:15:00;13:30:00;7102;9005,4;4033,8
2019-01-07;13:30:00;13:45:00;7421;9122,5;3981,8
2019-01-07;13:45:00;14:00:00;7754;9386,9;4011,6
2019-01-07;14:00:00;14:15:00;8105;9751,1;4059,2
2019-01-07;14:15:00;14:30:00;8424;10157,1;4127,3
2019-01-07;14:30:00;14:45:00;8740;10588,8;4168,1
2019-01-07;14:45:00;15:00:00;9045;10741,5;3937,5
2019-01-07;15:00:00;15:15:00;9370;11157,5;3907,8
2019-01-07;15:15:00;15:30:00;9339;11389,9;3913,5
2019-01-07;15:30:00;15:45:00;9658;11537,3;3742,2
2019-01-07;15:45:00;16:00:00;9980;11733;3609,2
2019-01-07;16:00:00;16:15:00;10306;12174,1;3616,7
2019-01-07;16:15:00;16:30:00;10667;12436,2;3631,6
2019-01-07;16:30:00;16:45:00;11037;12795,6;3626,6
2019-01-07;16:45:00;17:00:00;11410;13054,5;3441,9
2019-01-07;17:00:00;17:15:00;11769;13370;3250,7
2019-01-07;17:15:00;17:30:00;12108;13655,9;3137,4
2019-01-07;17:30:00;17:45:00;12273;13919,6;2899,4
2019-01-07;17:45:00;18:00:00;12593;14354,6;2906,4
2019-01-07;18:00:00;18:15:00;12707;14732;2939,7
2019-01-07;18:15:00;18:30:00;13015;15006,9;3114,1
2019-01-07;18:30:00;18:45:00;13301;15321,4;3140,3
2019-01-07;18:45:00;19:00:00;13463;15593,7;3156,2
2019-01-07;19:00:00;19:15:00;13686;15954,4;3183,7
2019-01-07;19:15:00;19:30:00;13888;15927,2;3217,6
2019-01-07;19:30:00;19:45:00;14101;15948,2;3218,7
2019-01-07;19:45:00;20:00:00;14366;16191,7;3247,4
2019-01-07;20:00:00;20:15:00;14600;16358,8;3281,7
2019-01-07;20:15:00;20:30:00;14854;16609,6;3326,6
2019-01-07;20:30:00;20:45:00;15087;16775,1;3335,2
2019-01-07;20:45:00;21:00:00;15324;16850,3;3199,8
2019-01-07;21:00:00;21:15:00;15545;16641,8;2939,7
2019-01-07;21:15:00;21:30:00;15731;16548,5;2956,8
2019-01-07;21:30:00;21:45:00;15908;16489,1;2913,6
2019-01-07;21:45:00;22:00:00;16084;16106,3;2553,6
2019-01-07;22:00:00;22:15:00;15841;15326,9;2560,7
2019-01-07;22:15:00;22:30:00;15877;15225,4;2562,5
2019-01-07;22:30:00;22:45:00;15910;15122,9;2560
2019-01-07;22:45:00;23:00:00;15949;15011,7;2561,3
2019-01-07;23:00:00;23:15:00;15987;14996,2;2563,7
2019-01-07;23:15:00;23:30:00;16003;15130;2562,7
2019-01-07;23:30:00;23:45:00;16017;15137,5;2561,2
2019-01-07;23:45:00;24:00:00;16039;15277,1;2553
2019-01-08;00:00:00;00:15:00;16160;15316,9;2557,1
2019-01-08;00:15:00;00:30:00;16190;15300,8;2556,7
2019-01-08;00:30:00;00:45:00;16239;15315;2537,9
2019-01-08;00:45:00;01:00:00;16283;14980,6;2264,7
2019-01-08;01:00:00;01:15:00;16331;15184,5;2524,2
2019-01-08;01:15:00;01:30:00;16389;15394,4;2506,8
2019-01-08;01:30:00;01:45:00;16503;15360,8;2536,3
2019-01-08;01:45:00;02:00:00;16558;15349,9;2543,9
2019-01-08;02:00:00;02:15:00;16615;15450,5;2498,3
2019-01-08;02:15:00;02:30:00;16640;15589,6;2482,4
2019-01-08;02:30:00;02:45:00;16993;15488;2335,7
2019-01-08;02:45:00;03:00:00;16986;15760;2463,2
2019-01-08;03:00:00;03:15:00;16996;15724,1;2425
2019-01-08;03:15:00;03:30:00;16980;15900,2;2456,1
2019-01-08;03:30:00;03:45:00;16973;16005,3;2441,3
2019-01-08;03:45:00;04:00:00;16963;16106,1;2460,4
2019-01-08;04:00:00;04:15:00;16971;16055,9;2444,2
2019-01-08;04:15:00;04:30:00;16944;15828,5;2156,8
2019-01-08;04:30:00;04:45:00;16987;15604,7;1889,2
2019-01-08;04:45:00;05:00:00;17107;15720,4;1915,1
2019-01-08;05:00:00;05:15:00;17179;15769;1897,6
2019-01-08;05:15:00;05:30:00;17221;15920,1;1981,9
2019-01-08;05:30:00;05:45:00;17295;16064,6;1991,3
2019-01-08;05:45:00;06:00:00;17387;16004,4;1953,2
2019-01-08;06:00:00;06:15:00;17935;16658,5;1990,2
2019-01-08;06:15:00;06:30:00;18045;16638,9;2013,9
2019-01-08;06:30:00;06:45:00;18164;16799,8;2047,8
2019-01-08;06:45:00;07:00:00;18220;16958;2049,1
2019-01-08;07:00:00;07:15:00;18272;16767,9;1803,8
2019-01-08;07:15:00;07:30:00;18343;16767,1;1706,4
2019-01-08;07:30:00;07:45:00;18429;16639,8;1594,8
2019-01-08;07:45:00;08:00:00;18565;16596,7;1590,4
2019-01-08;08:00:00;08:15:00;18625;16731,9;1590,2
2019-01-08;08:15:00;08:30:00;18663;16792,9;1560,2
2019-01-08;08:30:00;08:45:00;18662;16753,2;1593,6
2019-01-08;08:45:00;09:00:00;18668;16692,1;1542,4
2019-01-08;09:00:00;09:15:00;18683;16681,8;1444
2019-01-08;09:15:00;09:30:00;18671;16708,2;1497,4
2019-01-08;09:30:00;09:45:00;18665;17658,2;2361,2
2019-01-08;09:45:00;10:00:00;18659;17732;2550,4
2019-01-08;10:00:00;10:15:00;18610;17328,7;2322,5
2019-01-08;10:15:00;10:30:00;18499;17707,8;2693,3
2019-01-08;10:30:00;10:45:00;18469;17733,7;2813,3
2019-01-08;10:45:00;11:00:00;18383;17804;2851,2
2019-01-08;11:00:00;11:15:00;18306;17831,2;2751,1
2019-01-08;11:15:00;11:30:00;18172;17804,7;2917,4
2019-01-08;11:30:00;11:45:00;18047;17745,2;2877,1
2019-01-08;11:45:00;12:00:00;18114;17862,8;2919,9
2019-01-08;12:00:00;12:15:00;18048;17557,8;2771,8
2019-01-08;12:15:00;12:30:00;17914;17808,5;3010,8
2019-01-08;12:30:00;12:45:00;17737;17721,1;3131,1
2019-01-08;12:45:00;13:00:00;17643;17881;3163,6
2019-01-08;13:00:00;13:15:00;17560;17839,2;3111,7
2019-01-08;13:15:00;13:30:00;17561;17472,8;2953,6
2019-01-08;13:30:00;13:45:00;17556;17747,1;3180,6
2019-01-08;13:45:00;14:00:00;17554;17708,2;3306,1
2019-01-08;14:00:00;14:15:00;17590;17728;3351,5
2019-01-08;14:15:00;14:30:00;17646;17693,2;3384,7
2019-01-08;14:30:00;14:45:00;17684;17467,6;3322,3
2019-01-08;14:45:00;15:00:00;17736;17340;3383,6
2019-01-08;15:00:00;15:15:00;17799;17320,1;3440,2
2019-01-08;15:15:00;15:30:00;17879;17315,9;3460,8
2019-01-08;15:30:00;15:45:00;17964;17671,5;3430,4
2019-01-08;15:45:00;16:00:00;18049;18173;3455,9
2019-01-08;16:00:00;16:15:00;18080;17855,2;3447,5
2019-01-08;16:15:00;16:30:00;18090;17887,6;3388,3
2019-01-08;16:30:00;16:45:00;18165;17468,5;3067,7
2019-01-08;16:45:00;17:00:00;18240;17578,7;3140,3
2019-01-08;17:00:00;17:15:00;18315;17754,7;3179,9
2019-01-08;17:15:00;17:30:00;18406;17807,6;3287
2019-01-08;17:30:00;17:45:00;18498;17675,5;3293,8
2019-01-08;17:45:00;18:00:00;17847;17511;3294,9
2019-01-08;18:00:00;18:15:00;17912;17663;3434,9
2019-01-08;18:15:00;18:30:00;17659;17704,3;3455,4
2019-01-08;18:30:00;18:45:00;17730;17726,5;3430,5
2019-01-08;18:45:00;19:00:00;17852;17865,5;3481,6
2019-01-08;19:00:00;19:15:00;17905;17896,1;3475,2
2019-01-08;19:15:00;19:30:00;17935;17937,3;3466,8
2019-01-08;19:30:00;19:45:00;17951;18132,1;3525,1
2019-01-08;19:45:00;20:00:00;17989;18155,9;3532,3
2019-01-08;20:00:00;20:15:00;17982;18032,2;3518,8
2019-01-08;20:15:00;20:30:00;17959;18139,2;3527,4
2019-01-08;20:30:00;20:45:00;17894;18090,4;3533,5
2019-01-08;20:45:00;21:00:00;17828;17931,1;3536,8
2019-01-08;21:00:00;21:15:00;17756;17991,7;3538,8
2019-01-08;21:15:00;21:30:00;17676;18138,2;3531,8
2019-01-08;21:30:00;21:45:00;17597;18117,7;3475
2019-01-08;21:45:00;22:00:00;17833;18016,9;3405,6
2019-01-08;22:00:00;22:15:00;17610;17422,8;3466,9
2019-01-08;22:15:00;22:30:00;17557;17418,5;3482
2019-01-08;22:30:00;22:45:00;17507;17318,6;3434,1
2019-01-08;22:45:00;23:00:00;17463;17342,7;3508,6
2019-01-08;23:00:00;23:15:00;17420;17204,5;3497,2
2019-01-08;23:15:00;23:30:00;17370;16733,2;2955,3
2019-01-08;23:30:00;23:45:00;17320;16701,7;2946,8
2019-01-08;23:45:00;24:00:00;17271;16654,1;2941
2019-01-09;00:00:00;00:15:00;16313;16652,8;2945,5
2019-01-09;00:15:00;00:30:00;16250;16490,1;2949,5
2019-01-09;00:30:00;00:45:00;16191;16505,8;2951,5
2019-01-09;00:45:00;01:00:00;16138;16351,2;2951,5
2019-01-09;01:00:00;01:15:00;16088;15936,7;2503,4
2019-01-09;01:15:00;01:30:00;16076;15706,6;2451,5
2019-01-09;01:30:00;01:45:00;16068;15173;2452,7
2019-01-09;01:45:00;02:00:00;16056;15032,4;2454,4
2019-01-09;02:00:00;02:15:00;16053;15018,1;2454,1
2019-01-09;02:15:00;02:30:00;16048;14991,9;2450,2
2019-01-09;02:30:00;02:45:00;16043;14907;2454,3
2019-01-09;02:45:00;03:00:00;16035;15027,8;2451,1
2019-01-09;03:00:00;03:15:00;16020;15088;2453
2019-01-09;03:15:00;03:30:00;15973;15057,8;2450,6
2019-01-09;03:30:00;03:45:00;15927;14989,8;2453,5
2019-01-09;03:45:00;04:00:00;15883;15001,5;2455,4
2019-01-09;04:00:00;04:15:00;15846;14998,9;2452,9
2019-01-09;04:15:00;04:30:00;15846;14982,4;2457,1
2019-01-09;04:30:00;04:45:00;15853;15076,7;2456,4
2019-01-09;04:45:00;05:00:00;15861;15086,5;2449,7
2019-01-09;05:00:00;05:15:00;15866;15016,6;2440,5
2019-01-09;05:15:00;05:30:00;15856;14773,2;2442,2
2019-01-09;05:30:00;05:45:00;15848;14571,9;2449,1
2019-01-09;05:45:00;06:00:00;15837;14438,5;2452,7
2019-01-09;06:00:00;06:15:00;16293;14626,5;2455,5
2019-01-09;06:15:00;06:30:00;16257;14848,4;2666
2019-01-09;06:30:00;06:45:00;16224;15296,9;3124,8
2019-01-09;06:45:00;07:00:00;16194;15312,5;3139
2019-01-09;07:00:00;07:15:00;16158;15167,5;3138
2019-01-09;07:15:00;07:30:00;16097;15092,2;3249,2
2019-01-09;07:30:00;07:45:00;16039;15303,1;3714,8
2019-01-09;07:45:00;08:00:00;15980;15385,1;3712,3
2019-01-09;08:00:00;08:15:00;15922;15190,2;3706,7
2019-01-09;08:15:00;08:30:00;15860;15297,2;3719,2
2019-01-09;08:30:00;08:45:00;15797;15527,5;3719,8
2019-01-09;08:45:00;09:00:00;15738;16025,8;3715,5
2019-01-09;09:00:00;09:15:00;15699;16148,9;3731,8
2019-01-09;09:15:00;09:30:00;15680;15537,5;3735,8
2019-01-09;09:30:00;09:45:00;15658;15400,9;3730,3
2019-01-09;09:45:00;10:00:00;15639;15340,3;3733,6
2019-01-09;10:00:00;10:15:00;15650;15361,3;3733,9
2019-01-09;10:15:00;10:30:00;15750;15313,6;3739,2
2019-01-09;10:30:00;10:45:00;15848;15555;3734,9
2019-01-09;10:45:00;11:00:00;15950;15468,6;3737,2
2019-01-09;11:00:00;11:15:00;16055;15619,8;3742,5
2019-01-09;11:15:00;11:30:00;16128;15666;3747,5
2019-01-09;11:30:00;11:45:00;16200;15581;3748,4
2019-01-09;11:45:00;12:00:00;16250;15425,9;3748,9
2019-01-09;12:00:00;12:15:00;16277;15226,2;3750,8
2019-01-09;12:15:00;12:30:00;16307;15257,3;3917,5
2019-01-09;12:30:00;12:45:00;16320;15177,8;3952,3
2019-01-09;12:45:00;13:00:00;16312;15218,5;3946,4
2019-01-09;13:00:00;13:15:00;16239;15028,4;3954,3
2019-01-09;13:15:00;13:30:00;16054;15040,9;3957,6
2019-01-09;13:30:00;13:45:00;15889;15000,9;3959,4
2019-01-09;13:45:00;14:00:00;15748;15016,1;3962,3
2019-01-09;14:00:00;14:15:00;15564;14864,2;3963
2019-01-09;14:15:00;14:30:00;15404;14737;3960,5
2019-01-09;14:30:00;14:45:00;15250;14618,4;3957,5
2019-01-09;14:45:00;15:00:00;15086;14330,1;3957,2
2019-01-09;15:00:00;15:15:00;14907;14226,3;3962,7
2019-01-09;15:15:00;15:30:00;14716;14129,8;3960,9
2019-01-09;15:30:00;15:45:00;14533;13995;3960,4
2019-01-09;15:45:00;16:00:00;14348;14058,1;3957,9
2019-01-09;16:00:00;16:15:00;14180;14031,7;3956,5
2019-01-09;16:15:00;16:30:00;14097;13865;3957
2019-01-09;16:30:00;16:45:00;14019;13660,6;3945,2
2019-01-09;16:45:00;17:00:00;13945;13747,6;4126,7
2019-01-09;17:00:00;17:15:00;13928;13564,2;4148,4
2019-01-09;17:15:00;17:30:00;13857;13351,1;4144
2019-01-09;17:30:00;17:45:00;13787;13367,9;4141,9
2019-01-09;17:45:00;18:00:00;13721;13411,8;4138,2
2019-01-09;18:00:00;18:15:00;13648;13580,1;4136,1
2019-01-09;18:15:00;18:30:00;13576;13374,9;4140,1
2019-01-09;18:30:00;18:45:00;13503;13317,8;4136,4
2019-01-09;18:45:00;19:00:00;13436;13164,5;4134,1
2019-01-09;19:00:00;19:15:00;13339;13211,8;4331,1
2019-01-09;19:15:00;19:30:00;13408;13121,5;4336,1
2019-01-09;19:30:00;19:45:00;13284;13198,4;4477,4
2019-01-09;19:45:00;20:00:00;13158;13107,1;4464,8
2019-01-09;20:00:00;20:15:00;13017;12861,9;4428,4
2019-01-09;20:15:00;20:30:00;12874;12723,9;4390,7
2019-01-09;20:30:00;20:45:00;12730;12393,9;4333,1
2019-01-09;20:45:00;21:00:00;12587;12063,1;4268,8
2019-01-09;21:00:00;21:15:00;12705;11710,4;4204,5
2019-01-09;21:15:00;21:30:00;12545;11409;4117,9
2019-01-09;21:30:00;21:45:00;12705;10976,7;4012,6
2019-01-09;21:45:00;22:00:00;12539;10640,9;3912,1
2019-01-09;22:00:00;22:15:00;12120;10153,8;3790,2
2019-01-09;22:15:00;22:30:00;11943;9905,7;3671,2
2019-01-09;22:30:00;22:45:00;11943;9642,9;3558,6
2019-01-09;22:45:00;23:00:00;11746;9395,8;3413,9
2019-01-09;23:00:00;23:15:00;11549;8948,6;3206,1
2019-01-09;23:15:00;23:30:00;11347;8479,5;3019,8
2019-01-09;23:30:00;23:45:00;11147;8179,2;2818,2
2019-01-09;23:45:00;24:00:00;10943;7823,4;2629,7
2019-01-10;00:00:00;00:15:00;9138;7351,7;2415,9
2019-01-10;00:15:00;00:30:00;8899;7028,7;2278
2019-01-10;00:30:00;00:45:00;8662;6795,7;2123,7
2019-01-10;00:45:00;01:00:00;8428;6561,1;1968,8
2019-01-10;01:00:00;01:15:00;8188;6327,3;1909,1
2019-01-10;01:15:00;01:30:00;7976;6121,6;1831,7
2019-01-10;01:30:00;01:45:00;7767;5930,9;1727,3
2019-01-10;01:45:00;02:00:00;7550;5654,1;1563,8
2019-01-10;02:00:00;02:15:00;7328;5459,3;1467,6
2019-01-10;02:15:00;02:30:00;7110;5232,3;1403
2019-01-10;02:30:00;02:45:00;6894;5083,1;1344,1
2019-01-10;02:45:00;03:00:00;6681;5002,6;1272,1
2019-01-10;03:00:00;03:15:00;6471;4899,7;1217,5
2019-01-10;03:15:00;03:30:00;6262;4795,6;1139,6
2019-01-10;03:30:00;03:45:00;6060;4699,7;1086,3
2019-01-10;03:45:00;04:00:00;5866;4532,4;961,4
2019-01-10;04:00:00;04:15:00;5670;4383,7;849,8
2019-01-10;04:15:00;04:30:00;5510;4222,6;764,1
2019-01-10;04:30:00;04:45:00;5350;3959,6;642,3
2019-01-10;04:45:00;05:00:00;5189;3737,1;525,9
