Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap,map_fp
"22-Feb, 2018",10:00 PM,42.44,0,38.19593425,22,2,22,4,8,0.71,0.69
"22-Feb, 2018",11:00 PM,38.2,0,34.56585281,23,2,22,4,8,0.69,0.67
"23-Feb, 2018",12:00 AM,38.58,0,36.86437681,0,2,23,5,8,0.69,0.68
"23-Feb, 2018",1:00 AM,37.53,0,38.51133097,1,2,23,5,8,0.69,0.69
"23-Feb, 2018",2:00 AM,37.24,0,34.91962113,2,2,23,5,8,0.69,0.67
"23-Feb, 2018",3:00 AM,37.13,0,38.44528794,3,2,23,5,8,0.69,0.69
"23-Feb, 2018",4:00 AM,37.54,0,36.37290644,4,2,23,5,8,0.69,0.68
"23-Feb, 2018",5:00 AM,39.85,0,39.79764132,5,2,23,5,8,0.7,0.7
"23-Feb, 2018",6:00 AM,49.55,0,45.56174308,6,2,23,5,8,0.75,0.73
"23-Feb, 2018",7:00 AM,61.62,0.09,69.68716446,7,2,23,5,8,0.81,0.85
"23-Feb, 2018",8:00 AM,63.03,0.3,57.75218463,8,2,23,5,8,0.82,0.79
"23-Feb, 2018",9:00 AM,55.5,0.49,53.58620654,9,2,23,5,8,0.78,0.77
"23-Feb, 2018",10:00 AM,54.1,0.61,58.01912155,10,2,23,5,8,0.77,0.79
"23-Feb, 2018",11:00 AM,45.24,0.67,48.40168638,11,2,23,5,8,0.73,0.74
"23-Feb, 2018",12:00 PM,40.71,0.66,39.38463916,12,2,23,5,8,0.7,0.7
"23-Feb, 2018",1:00 PM,37.01,0.61,28.77539433,13,2,23,5,8,0.69,0.64
"23-Feb, 2018",2:00 PM,37,0.47,28.07845797,14,2,23,5,8,0.69,0.64
"23-Feb, 2018",3:00 PM,38.79,0.33,28.90326299,15,2,23,5,8,0.69,0.64
"23-Feb, 2018",4:00 PM,44.33,0.11,36.80155604,16,2,23,5,8,0.72,0.68
"23-Feb, 2018",5:00 PM,50.48,0,54.35881218,17,2,23,5,8,0.75,0.77
"23-Feb, 2018",6:00 PM,53.97,0,60.34229591,18,2,23,5,8,0.77,0.8
"23-Feb, 2018",7:00 PM,48.93,0,60.90719362,19,2,23,5,8,0.74,0.8
"23-Feb, 2018",8:00 PM,41.81,0,49.65885965,20,2,23,5,8,0.71,0.75
"23-Feb, 2018",9:00 PM,38.71,0,43.40913618,21,2,23,5,8,0.69,0.72
"23-Feb, 2018",10:00 PM,37.8,0,34.45740616,22,2,23,5,8,0.69,0.67
"23-Feb, 2018",11:00 PM,36.04,0,38.15687045,23,2,23,5,8,0.68,0.69
"24-Feb, 2018",12:00 AM,37.08,0,34.54184952,0,2,24,6,8,0.69,0.67
"24-Feb, 2018",1:00 AM,34.96,0,30.30353917,1,2,24,6,8,0.67,0.65
"24-Feb, 2018",2:00 AM,33.08,0,30.22148512,2,2,24,6,8,0.67,0.65
"24-Feb, 2018",3:00 AM,31.61,0,36.597831,3,2,24,6,8,0.66,0.68
"24-Feb, 2018",4:00 AM,31.22,0,20.44699287,4,2,24,6,8,0.66,0.6
"24-Feb, 2018",5:00 AM,29.09,0,31.42421582,5,2,24,6,8,0.65,0.66
"24-Feb, 2018",6:00 AM,32.98,0,31.72090029,6,2,24,6,8,0.66,0.66
"24-Feb, 2018",7:00 AM,37.05,0.14,33.89720914,7,2,24,6,8,0.69,0.67
"24-Feb, 2018",8:00 AM,33.05,0.4,31.20307466,8,2,24,6,8,0.67,0.66
"24-Feb, 2018",9:00 AM,31.12,0.59,30.65183989,9,2,24,6,8,0.66,0.65
"24-Feb, 2018",10:00 AM,17.55,0.71,9.254937953,10,2,24,6,8,0.59,0.55
"24-Feb, 2018",11:00 AM,3.4,0.76,1.097929403,11,2,24,6,8,0.52,0.51
"24-Feb, 2018",12:00 PM,-0.64,0.76,3.068592802,12,2,24,6,8,0.5,0.52
"24-Feb, 2018",1:00 PM,-15.08,0.72,-18.91426894,13,2,24,6,8,0.42,0.41
"24-Feb, 2018",2:00 PM,-8.9,0.61,-3.851448743,14,2,24,6,8,0.46,0.48
"24-Feb, 2018",3:00 PM,3.53,0.43,8.37363154,15,2,24,6,8,0.52,0.54
"24-Feb, 2018",4:00 PM,23.28,0.17,21.65234095,16,2,24,6,8,0.62,0.61
"24-Feb, 2018",5:00 PM,35.94,0,41.18596588,17,2,24,6,8,0.68,0.71
"24-Feb, 2018",6:00 PM,43.31,0,43.87827395,18,2,24,6,8,0.72,0.72
"24-Feb, 2018",7:00 PM,37.05,0,31.6025368,19,2,24,6,8,0.69,0.66
"24-Feb, 2018",8:00 PM,29.07,0,35.23161522,20,2,24,6,8,0.65,0.68
"24-Feb, 2018",9:00 PM,23.13,0,21.66754005,21,2,24,6,8,0.62,0.61
"24-Feb, 2018",10:00 PM,28.03,0,37.94317277,22,2,24,6,8,0.64,0.69
"24-Feb, 2018",11:00 PM,23.52,0,20.56379394,23,2,24,6,8,0.62,0.6
"25-Feb, 2018",12:00 AM,31.02,0,25.31663185,0,2,25,0,8,0.66,0.63
"25-Feb, 2018",1:00 AM,29.14,0,30.94318095,1,2,25,0,8,0.65,0.65
"25-Feb, 2018",2:00 AM,31.01,0,35.58767163,2,2,25,0,8,0.66,0.68
"25-Feb, 2018",3:00 AM,31.77,0,29.90553062,3,2,25,0,8,0.66,0.65
"25-Feb, 2018",4:00 AM,33.6,0,38.12632337,4,2,25,0,8,0.67,0.69
"25-Feb, 2018",5:00 AM,34.26,0,35.15714168,5,2,25,0,8,0.67,0.68
"25-Feb, 2018",6:00 AM,32.25,0,35.21374809,6,2,25,0,8,0.66,0.68
"25-Feb, 2018",7:00 AM,35.07,0.15,35.01835394,7,2,25,0,8,0.68,0.68
"25-Feb, 2018",8:00 AM,36.94,0.42,33.42729055,8,2,25,0,8,0.68,0.67
"25-Feb, 2018",9:00 AM,35.9,0.61,32.43225836,9,2,25,0,8,0.68,0.66
"25-Feb, 2018",10:00 AM,35.04,0.74,30.4921452,10,2,25,0,8,0.68,0.65
"25-Feb, 2018",11:00 AM,36.04,0.8,27.86411001,11,2,25,0,8,0.68,0.64
"25-Feb, 2018",12:00 PM,31.93,0.81,30.11787456,12,2,25,0,8,0.66,0.65
"25-Feb, 2018",1:00 PM,30.08,0.76,26.79301819,13,2,25,0,8,0.65,0.63
"25-Feb, 2018",2:00 PM,30.06,0.65,29.15748053,14,2,25,0,8,0.65,0.65
"25-Feb, 2018",3:00 PM,30.09,0.47,32.06475654,15,2,25,0,8,0.65,0.66
"25-Feb, 2018",4:00 PM,34.72,0.22,31.01930293,16,2,25,0,8,0.67,0.66
"25-Feb, 2018",5:00 PM,42.06,0.01,41.66753704,17,2,25,0,8,0.71,0.71
"25-Feb, 2018",6:00 PM,45.96,0,45.78283954,18,2,25,0,8,0.73,0.73
"25-Feb, 2018",7:00 PM,43.59,0,45.8185074,19,2,25,0,8,0.72,0.73
"25-Feb, 2018",8:00 PM,39.94,0,39.07593819,20,2,25,0,8,0.7,0.7
"25-Feb, 2018",9:00 PM,38.07,0,42.32866076,21,2,25,0,8,0.69,0.71
"25-Feb, 2018",10:00 PM,37.84,0,37.9850724,22,2,25,0,8,0.69,0.69
"25-Feb, 2018",11:00 PM,36.51,0,35.08024857,23,2,25,0,8,0.68,0.68
"26-Feb, 2018",12:00 AM,31.64,0,33.24410619,0,2,26,1,9,0.66,0.67
"26-Feb, 2018",1:00 AM,36.04,0,38.42964466,1,2,26,1,9,0.68,0.69
"26-Feb, 2018",2:00 AM,35.44,0,37.94008827,2,2,26,1,9,0.68,0.69
"26-Feb, 2018",3:00 AM,34.97,0,28.93231945,3,2,26,1,9,0.67,0.64
"26-Feb, 2018",4:00 AM,31.84,0,43.17298353,4,2,26,1,9,0.66,0.72
"26-Feb, 2018",5:00 AM,37.59,0,40.68281668,5,2,26,1,9,0.69,0.7
"26-Feb, 2018",6:00 AM,47.98,0,57.28951341,6,2,26,1,9,0.74,0.79
"26-Feb, 2018",7:00 AM,69.33,0.08,71.22247337,7,2,26,1,9,0.85,0.86
"26-Feb, 2018",8:00 AM,63,0.26,70.63407739,8,2,26,1,9,0.82,0.85
"26-Feb, 2018",9:00 AM,48.44,0.27,51.09164951,9,2,26,1,9,0.74,0.76
"26-Feb, 2018",10:00 AM,42.7,0.36,45.38501102,10,2,26,1,9,0.71,0.73
"26-Feb, 2018",11:00 AM,38.05,0.4,39.58294772,11,2,26,1,9,0.69,0.7
"26-Feb, 2018",12:00 PM,38.07,0.38,34.47017134,12,2,26,1,9,0.69,0.67
"26-Feb, 2018",1:00 PM,39.94,0.33,32.82921542,13,2,26,1,9,0.7,0.66
"26-Feb, 2018",2:00 PM,41.25,0.25,36.37781496,14,2,26,1,9,0.71,0.68
"26-Feb, 2018",3:00 PM,42.23,0.15,34.07371503,15,2,26,1,9,0.71,0.67
"26-Feb, 2018",4:00 PM,45,0.06,49.72252829,16,2,26,1,9,0.73,0.75
"26-Feb, 2018",5:00 PM,52.95,0,59.36186916,17,2,26,1,9,0.76,0.8
"26-Feb, 2018",6:00 PM,73.73,0,76.77992037,18,2,26,1,9,0.87,0.88
"26-Feb, 2018",7:00 PM,71.85,0,81.00759009,19,2,26,1,9,0.86,0.91
"26-Feb, 2018",8:00 PM,61.92,0,54.73835795,20,2,26,1,9,0.81,0.77
"26-Feb, 2018",9:00 PM,49.92,0,44.37810305,21,2,26,1,9,0.75,0.72
"26-Feb, 2018",10:00 PM,44.93,0,43.78061462,22,2,26,1,9,0.72,0.72
"26-Feb, 2018",11:00 PM,41.98,0,47.93932424,23,2,26,1,9,0.71,0.74
"27-Feb, 2018",12:00 AM,39.75,0,32.39495785,0,2,27,2,9,0.7,0.66
"27-Feb, 2018",1:00 AM,38.28,0,30.30090749,1,2,27,2,9,0.69,0.65
"27-Feb, 2018",2:00 AM,37.66,0,29.12877612,2,2,27,2,9,0.69,0.65
"27-Feb, 2018",3:00 AM,37.69,0,37.90957106,3,2,27,2,9,0.69,0.69
"27-Feb, 2018",4:00 AM,38.7,0,50.25500493,4,2,27,2,9,0.69,0.75
"27-Feb, 2018",5:00 AM,40.81,0,39.20078223,5,2,27,2,9,0.7,0.7
"27-Feb, 2018",6:00 AM,54,0,55.86071128,6,2,27,2,9,0.77,0.78
"27-Feb, 2018",7:00 AM,79.06,0.04,89.87594817,7,2,27,2,9,0.9,0.95
"27-Feb, 2018",8:00 AM,77.11,0.15,74.67328555,8,2,27,2,9,0.89,0.87
"27-Feb, 2018",9:00 AM,51.77,0.23,55.87803413,9,2,27,2,9,0.76,0.78
"27-Feb, 2018",10:00 AM,46.97,0.31,47.76089581,10,2,27,2,9,0.73,0.74
"27-Feb, 2018",11:00 AM,43.79,0.36,41.98652627,11,2,27,2,9,0.72,0.71
"27-Feb, 2018",12:00 PM,42.71,0.37,45.09477452,12,2,27,2,9,0.71,0.73
"27-Feb, 2018",1:00 PM,42.01,0.33,38.67070795,13,2,27,2,9,0.71,0.69
"27-Feb, 2018",2:00 PM,43.31,0.25,32.76069814,14,2,27,2,9,0.72,0.66
"27-Feb, 2018",3:00 PM,46.99,0.15,44.95270587,15,2,27,2,9,0.73,0.72
"27-Feb, 2018",4:00 PM,48.17,0.05,51.27687875,16,2,27,2,9,0.74,0.76
"27-Feb, 2018",5:00 PM,63.63,0,56.23315363,17,2,27,2,9,0.82,0.78
"27-Feb, 2018",6:00 PM,75.12,0,78.28346974,18,2,27,2,9,0.88,0.89
"27-Feb, 2018",7:00 PM,57.06,0,60.34465187,19,2,27,2,9,0.79,0.8
"27-Feb, 2018",8:00 PM,46.97,0,49.46889592,20,2,27,2,9,0.73,0.75
"27-Feb, 2018",9:00 PM,41.68,0,41.54279426,21,2,27,2,9,0.71,0.71
"27-Feb, 2018",10:00 PM,38.03,0,30.58167737,22,2,27,2,9,0.69,0.65
"27-Feb, 2018",11:00 PM,35.44,0,37.70690264,23,2,27,2,9,0.68,0.69
"28-Feb, 2018",12:00 AM,32.09,0,43.20189751,0,2,28,3,9,0.66,0.72
"28-Feb, 2018",1:00 AM,32.08,0,36.46321259,1,2,28,3,9,0.66,0.68
"28-Feb, 2018",2:00 AM,32.1,0,36.181801,2,2,28,3,9,0.66,0.68
"28-Feb, 2018",3:00 AM,36.91,0,38.65166284,3,2,28,3,9,0.68,0.69
"28-Feb, 2018",4:00 AM,35.51,0,46.18609001,4,2,28,3,9,0.68,0.73
"28-Feb, 2018",5:00 AM,36.99,0,38.81363952,5,2,28,3,9,0.68,0.69
"28-Feb, 2018",6:00 AM,47.21,0,44.87585512,6,2,28,3,9,0.74,0.72
"28-Feb, 2018",7:00 AM,57.18,0.13,54.85320475,7,2,28,3,9,0.79,0.77
"28-Feb, 2018",8:00 AM,54,0.4,55.21709039,8,2,28,3,9,0.77,0.78
"28-Feb, 2018",9:00 AM,44.95,0.58,38.22838002,9,2,28,3,9,0.72,0.69
"28-Feb, 2018",10:00 AM,32.65,0.65,42.02875347,10,2,28,3,9,0.66,0.71
"28-Feb, 2018",11:00 AM,31.37,0.66,22.91597023,11,2,28,3,9,0.66,0.61
"28-Feb, 2018",12:00 PM,32.84,0.61,32.19427475,12,2,28,3,9,0.66,0.66
"28-Feb, 2018",1:00 PM,32.06,0.55,20.59620866,13,2,28,3,9,0.66,0.6
"28-Feb, 2018",2:00 PM,32.51,0.41,39.77446596,14,2,28,3,9,0.66,0.7
"28-Feb, 2018",3:00 PM,32.01,0.24,29.72183151,15,2,28,3,9,0.66,0.65
"28-Feb, 2018",4:00 PM,35.1,0.11,34.99474665,16,2,28,3,9,0.68,0.67
"28-Feb, 2018",5:00 PM,42.99,0.01,37.27999761,17,2,28,3,9,0.71,0.69
"28-Feb, 2018",6:00 PM,45.97,0,51.71367032,18,2,28,3,9,0.73,0.76
"28-Feb, 2018",7:00 PM,43.98,0,44.41933117,19,2,28,3,9,0.72,0.72
"28-Feb, 2018",8:00 PM,38.9,0,33.5049092,20,2,28,3,9,0.69,0.67
"28-Feb, 2018",9:00 PM,32.07,0,26.36711935,21,2,28,3,9,0.66,0.63
"28-Feb, 2018",10:00 PM,32.06,0,22.76763396,22,2,28,3,9,0.66,0.61
"28-Feb, 2018",11:00 PM,31.25,0,27.68080671,23,2,28,3,9,0.66,0.64
"1-Mar, 2018",12:00 AM,29.09,0,23.58364648,0,3,1,4,9,0.65,0.62
"1-Mar, 2018",1:00 AM,30.01,0,34.55832024,1,3,1,4,9,0.65,0.67
"1-Mar, 2018",2:00 AM,28.5,0,27.18005806,2,3,1,4,9,0.64,0.64
"1-Mar, 2018",3:00 AM,28.99,0,27.73064564,3,3,1,4,9,0.64,0.64
"1-Mar, 2018",4:00 AM,30.53,0,29.13167342,4,3,1,4,9,0.65,0.65
"1-Mar, 2018",5:00 AM,30.53,0,26.81191962,5,3,1,4,9,0.65,0.63
"1-Mar, 2018",6:00 AM,31.8,0,40.56790474,6,3,1,4,9,0.66,0.7
"1-Mar, 2018",7:00 AM,39.87,0.14,41.95665098,7,3,1,4,9,0.7,0.71
"1-Mar, 2018",8:00 AM,39.75,0.39,38.52774593,8,3,1,4,9,0.7,0.69
"1-Mar, 2018",9:00 AM,32.58,0.6,27.35616941,9,3,1,4,9,0.66,0.64
"1-Mar, 2018",10:00 AM,25.08,0.71,21.44625366,10,3,1,4,9,0.63,0.61
"1-Mar, 2018",11:00 AM,23.72,0.75,19.7956107,11,3,1,4,9,0.62,0.6
"1-Mar, 2018",12:00 PM,22.82,0.74,21.94198238,12,3,1,4,9,0.61,0.61
"1-Mar, 2018",1:00 PM,21.45,0.68,18.3314589,13,3,1,4,9,0.61,0.59
"1-Mar, 2018",2:00 PM,15.13,0.56,20.23540025,14,3,1,4,9,0.58,0.6
"1-Mar, 2018",3:00 PM,18.78,0.42,21.21863442,15,3,1,4,9,0.59,0.61
"1-Mar, 2018",4:00 PM,27.18,0.21,22.75360129,16,3,1,4,9,0.64,0.61
"1-Mar, 2018",5:00 PM,34.29,0.01,36.49660155,17,3,1,4,9,0.67,0.68
"1-Mar, 2018",6:00 PM,41.49,0,37.40154013,18,3,1,4,9,0.71,0.69
"1-Mar, 2018",7:00 PM,41.37,0,38.09055329,19,3,1,4,9,0.71,0.69
"1-Mar, 2018",8:00 PM,35.58,0,32.21855489,20,3,1,4,9,0.68,0.66
"1-Mar, 2018",9:00 PM,30.64,0,33.28962784,21,3,1,4,9,0.65,0.67
"1-Mar, 2018",10:00 PM,30.74,0,31.1604474,22,3,1,4,9,0.65,0.66
"1-Mar, 2018",11:00 PM,30.55,0,31.18866414,23,3,1,4,9,0.65,0.66
"2-Mar, 2018",12:00 AM,28.98,0,25.5757225,0,3,2,5,9,0.64,0.63
"2-Mar, 2018",1:00 AM,30.32,0,27.3152569,1,3,2,5,9,0.65,0.64
"2-Mar, 2018",2:00 AM,30.51,0,29.69407278,2,3,2,5,9,0.65,0.65
"2-Mar, 2018",3:00 AM,30.54,0,39.94540761,3,3,2,5,9,0.65,0.7
"2-Mar, 2018",4:00 AM,30,0,34.72298004,4,3,2,5,9,0.65,0.67
"2-Mar, 2018",5:00 AM,32.54,0,44.75515176,5,3,2,5,9,0.66,0.72
"2-Mar, 2018",6:00 AM,42.98,0,44.18783408,6,3,2,5,9,0.71,0.72
"2-Mar, 2018",7:00 AM,45.94,0.1,43.1876384,7,3,2,5,9,0.73,0.72
"2-Mar, 2018",8:00 AM,46,0.29,48.37238242,8,3,2,5,9,0.73,0.74
"2-Mar, 2018",9:00 AM,42.98,0.43,53.22923545,9,3,2,5,9,0.71,0.77
"2-Mar, 2018",10:00 AM,32.71,0.55,26.91320837,10,3,2,5,9,0.66,0.63
"2-Mar, 2018",11:00 AM,31,0.68,33.15113465,11,3,2,5,9,0.66,0.67
"2-Mar, 2018",12:00 PM,31.07,0.73,30.01987685,12,3,2,5,9,0.66,0.65
"2-Mar, 2018",1:00 PM,33.04,0.69,27.85749054,13,3,2,5,9,0.67,0.64
"2-Mar, 2018",2:00 PM,35.01,0.55,44.15020758,14,3,2,5,9,0.68,0.72
"2-Mar, 2018",3:00 PM,37.88,0.33,51.40868804,15,3,2,5,9,0.69,0.76
"2-Mar, 2018",4:00 PM,42.93,0.12,41.42984886,16,3,2,5,9,0.71,0.71
"2-Mar, 2018",5:00 PM,51.75,0,55.9671307,17,3,2,5,9,0.76,0.78
"2-Mar, 2018",6:00 PM,75.95,0,70.05273657,18,3,2,5,9,0.88,0.85
"2-Mar, 2018",7:00 PM,63.76,0,62.42944908,19,3,2,5,9,0.82,0.81
"2-Mar, 2018",8:00 PM,47.95,0,50.04430188,20,3,2,5,9,0.74,0.75
"2-Mar, 2018",9:00 PM,43.76,0,40.15883867,21,3,2,5,9,0.72,0.7
"2-Mar, 2018",10:00 PM,42.72,0,38.61628912,22,3,2,5,9,0.71,0.69
"2-Mar, 2018",11:00 PM,39.76,0,34.78338065,23,3,2,5,9,0.7,0.67
"3-Mar, 2018",12:00 AM,33.09,0,30.3627894,0,3,3,6,9,0.67,0.65
"3-Mar, 2018",1:00 AM,36.49,0,29.33464757,1,3,3,6,9,0.68,0.65
"3-Mar, 2018",2:00 AM,34.94,0,26.73821372,2,3,3,6,9,0.67,0.63
"3-Mar, 2018",3:00 AM,34.23,0,38.73135957,3,3,3,6,9,0.67,0.69
"3-Mar, 2018",4:00 AM,34.48,0,28.28413372,4,3,3,6,9,0.67,0.64
"3-Mar, 2018",5:00 AM,34.1,0,28.71893077,5,3,3,6,9,0.67,0.64
"3-Mar, 2018",6:00 AM,32.5,0,38.49040944,6,3,3,6,9,0.66,0.69
"3-Mar, 2018",7:00 AM,31.26,0.06,35.04108756,7,3,3,6,9,0.66,0.68
"3-Mar, 2018",8:00 AM,41.67,0.22,42.08496824,8,3,3,6,9,0.71,0.71
"3-Mar, 2018",9:00 AM,36.98,0.41,42.16012271,9,3,3,6,9,0.68,0.71
"3-Mar, 2018",10:00 AM,30.67,0.56,32.08724771,10,3,3,6,9,0.65,0.66
"3-Mar, 2018",11:00 AM,30.1,0.61,33.56905366,11,3,3,6,9,0.65,0.67
"3-Mar, 2018",12:00 PM,31.34,0.65,32.90787888,12,3,3,6,9,0.66,0.66
"3-Mar, 2018",1:00 PM,30.09,0.63,31.74494997,13,3,3,6,9,0.65,0.66
"3-Mar, 2018",2:00 PM,31.35,0.58,33.59471512,14,3,3,6,9,0.66,0.67
"3-Mar, 2018",3:00 PM,31.73,0.39,34.81767054,15,3,3,6,9,0.66,0.67
"3-Mar, 2018",4:00 PM,31.39,0.15,29.07996668,16,3,3,6,9,0.66,0.65
"3-Mar, 2018",5:00 PM,42,0.01,45.06782088,17,3,3,6,9,0.71,0.73
"3-Mar, 2018",6:00 PM,42,0,36.94921539,18,3,3,6,9,0.71,0.68
"3-Mar, 2018",7:00 PM,39.05,0,52.14002514,19,3,3,6,9,0.7,0.76
"3-Mar, 2018",8:00 PM,37.71,0,35.059968,20,3,3,6,9,0.69,0.68
"3-Mar, 2018",9:00 PM,34.51,0,35.78763591,21,3,3,6,9,0.67,0.68
"3-Mar, 2018",10:00 PM,35.88,0,36.83877567,22,3,3,6,9,0.68,0.68
"3-Mar, 2018",11:00 PM,30.24,0,35.63862934,23,3,3,6,9,0.65,0.68
"4-Mar, 2018",12:00 AM,30.08,0,23.76135605,0,3,4,0,9,0.65,0.62
"4-Mar, 2018",1:00 AM,30.07,0,41.23475848,1,3,4,0,9,0.65,0.71
"4-Mar, 2018",2:00 AM,30.17,0,28.06237332,2,3,4,0,9,0.65,0.64
"4-Mar, 2018",3:00 AM,30.17,0,30.03858928,3,3,4,0,9,0.65,0.65
"4-Mar, 2018",4:00 AM,30.28,0,37.1577068,4,3,4,0,9,0.65,0.69
"4-Mar, 2018",5:00 AM,30.24,0,29.23610533,5,3,4,0,9,0.65,0.65
"4-Mar, 2018",6:00 AM,30.06,0,28.38707876,6,3,4,0,9,0.65,0.64
"4-Mar, 2018",7:00 AM,30.06,0.05,25.52011314,7,3,4,0,9,0.65,0.63
"4-Mar, 2018",8:00 AM,34.95,0.16,41.00800052,8,3,4,0,9,0.67,0.71
"4-Mar, 2018",9:00 AM,35.22,0.25,37.80680804,9,3,4,0,9,0.68,0.69
"4-Mar, 2018",10:00 AM,34.39,0.35,36.47804266,10,3,4,0,9,0.67,0.68
"4-Mar, 2018",11:00 AM,32.57,0.5,29.5586004,11,3,4,0,9,0.66,0.65
"4-Mar, 2018",12:00 PM,30.08,0.58,28.33078972,12,3,4,0,9,0.65,0.64
"4-Mar, 2018",1:00 PM,29.26,0.64,31.6705696,13,3,4,0,9,0.65,0.66
"4-Mar, 2018",2:00 PM,29.12,0.59,25.19214228,14,3,4,0,9,0.65,0.63
"4-Mar, 2018",3:00 PM,30.39,0.43,34.5488041,15,3,4,0,9,0.65,0.67
"4-Mar, 2018",4:00 PM,34.06,0.22,33.96730259,16,3,4,0,9,0.67,0.67
"4-Mar, 2018",5:00 PM,33.08,0.02,36.07458946,17,3,4,0,9,0.67,0.68
"4-Mar, 2018",6:00 PM,35.37,0,33.42308559,18,3,4,0,9,0.68,0.67
"4-Mar, 2018",7:00 PM,35.74,0,39.55316245,19,3,4,0,9,0.68,0.7
"4-Mar, 2018",8:00 PM,30.35,0,34.79511785,20,3,4,0,9,0.65,0.67
"4-Mar, 2018",9:00 PM,30.36,0,33.22234023,21,3,4,0,9,0.65,0.67
"4-Mar, 2018",10:00 PM,30.07,0,39.03718468,22,3,4,0,9,0.65,0.7
"4-Mar, 2018",11:00 PM,25.7,0,32.15817843,23,3,4,0,9,0.63,0.66
"5-Mar, 2018",12:00 AM,24.74,0,26.2708334,0,3,5,1,10,0.62,0.63
"5-Mar, 2018",1:00 AM,20.92,0,18.33371039,1,3,5,1,10,0.6,0.59
"5-Mar, 2018",2:00 AM,16.31,0,28.57831633,2,3,5,1,10,0.58,0.64
"5-Mar, 2018",3:00 AM,16.61,0,18.0034163,3,3,5,1,10,0.58,0.59
"5-Mar, 2018",4:00 AM,27.08,0,28.88995874,4,3,5,1,10,0.64,0.64
"5-Mar, 2018",5:00 AM,31.73,0,25.18679846,5,3,5,1,10,0.66,0.63
"5-Mar, 2018",6:00 AM,45.92,0,34.97243598,6,3,5,1,10,0.73,0.67
"5-Mar, 2018",7:00 AM,53.94,0.02,50.93235242,7,3,5,1,10,0.77,0.75
"5-Mar, 2018",8:00 AM,64.06,0.06,64.53164378,8,3,5,1,10,0.82,0.82
"5-Mar, 2018",9:00 AM,62.63,0.13,54.39992053,9,3,5,1,10,0.81,0.77
"5-Mar, 2018",10:00 AM,56.02,0.22,56.08862231,10,3,5,1,10,0.78,0.78
"5-Mar, 2018",11:00 AM,54.98,0.35,53.06487634,11,3,5,1,10,0.77,0.77
"5-Mar, 2018",12:00 PM,49.02,0.5,40.25541992,12,3,5,1,10,0.75,0.7
"5-Mar, 2018",1:00 PM,48.11,0.56,56.81728265,13,3,5,1,10,0.74,0.78
"5-Mar, 2018",2:00 PM,53.43,0.43,56.0307014,14,3,5,1,10,0.77,0.78
"5-Mar, 2018",3:00 PM,55.1,0.28,61.90804264,15,3,5,1,10,0.78,0.81
"5-Mar, 2018",4:00 PM,55.49,0.12,48.45394944,16,3,5,1,10,0.78,0.74
"5-Mar, 2018",5:00 PM,69.67,0.01,71.31578192,17,3,5,1,10,0.85,0.86
"5-Mar, 2018",6:00 PM,83.16,0,85.46504964,18,3,5,1,10,0.92,0.93
"5-Mar, 2018",7:00 PM,83.61,0,83.92794809,19,3,5,1,10,0.92,0.92
"5-Mar, 2018",8:00 PM,62.48,0,60.35113567,20,3,5,1,10,0.81,0.8
"5-Mar, 2018",9:00 PM,54.96,0,58.86684891,21,3,5,1,10,0.77,0.79
"5-Mar, 2018",10:00 PM,47.04,0,52.42015281,22,3,5,1,10,0.74,0.76
"5-Mar, 2018",11:00 PM,40.4,0,39.83380857,23,3,5,1,10,0.7,0.7
"6-Mar, 2018",12:00 AM,38.96,0,43.95470716,0,3,6,2,10,0.69,0.72
"6-Mar, 2018",1:00 AM,37.96,0,28.98276053,1,3,6,2,10,0.69,0.64
"6-Mar, 2018",2:00 AM,37.39,0,34.55233597,2,3,6,2,10,0.69,0.67
"6-Mar, 2018",3:00 AM,36.61,0,43.5239789,3,3,6,2,10,0.68,0.72
"6-Mar, 2018",4:00 AM,36.91,0,36.53340992,4,3,6,2,10,0.68,0.68
"6-Mar, 2018",5:00 AM,38.76,0,45.6458162,5,3,6,2,10,0.69,0.73
"6-Mar, 2018",6:00 AM,46.5,0,45.34544683,6,3,6,2,10,0.73,0.73
"6-Mar, 2018",7:00 AM,58.26,0.01,63.19496767,7,3,6,2,10,0.79,0.82
"6-Mar, 2018",8:00 AM,65.19,0.04,65.20905176,8,3,6,2,10,0.83,0.83
"6-Mar, 2018",9:00 AM,65.02,0.07,68.33017711,9,3,6,2,10,0.83,0.84
"6-Mar, 2018",10:00 AM,63.28,0.09,64.73657529,10,3,6,2,10,0.82,0.82
"6-Mar, 2018",11:00 AM,55.03,0.13,53.91494232,11,3,6,2,10,0.78,0.77
"6-Mar, 2018",12:00 PM,52.39,0.15,56.04608349,12,3,6,2,10,0.76,0.78
"6-Mar, 2018",1:00 PM,50.07,0.16,48.6037216,13,3,6,2,10,0.75,0.74
"6-Mar, 2018",2:00 PM,48.98,0.14,49.02656556,14,3,6,2,10,0.74,0.75
"6-Mar, 2018",3:00 PM,48.76,0.08,44.50799062,15,3,6,2,10,0.74,0.72
"6-Mar, 2018",4:00 PM,49.42,0.03,45.77979973,16,3,6,2,10,0.75,0.73
"6-Mar, 2018",5:00 PM,53.99,0,53.15109011,17,3,6,2,10,0.77,0.77
"6-Mar, 2018",6:00 PM,60.7,0,61.51059136,18,3,6,2,10,0.8,0.81
